"N.ASIG";"S.ASIG";"P.MAT";"P.LEN";"P.NEM";"PTU";"PROM.EM";"BECA.ARAN";"BECA.MANT"
4,1;"A";629,015139496168;571,632830940535;598,661479142393;568,650474069681;5,74455692954361;18,27;0
3,4;"R";638,436566708381;625,85039811377;517,067437365897;618,812500173346;5,26677390709519;37,81;0
4,2;"A";672,698877952747;600,073487011195;683,140444464676;668,857018634866;6,09551011323929;93,76;300
3,6;"R";655,180291433121;634,504637412845;621,897198496423;439,125909145739;5,3138992279768;55,92;300
5,3;"A";749,80386869373;568,130473026075;639,170922400952;635,099348071395;6,48148470632732;56,32;350
4,7;"A";676,477860968318;540,878970019367;500,972782293994;607,561497424664;6,57257220074534;3,96;200
4,1;"A";649,188417033595;567,358414113847;557,396509252959;651,447061598061;5,52866881713271;86,66;150
5,3;"A";721,010075385152;515,234867297643;471,676194937261;599,976102537182;5,60807226784527;99,67;350
4,7;"A";649,509947129691;532,399105640071;605,978111807758;548,000541774898;6,78033244647086;73,02;150
2,8;"R";616,568363028844;681,389788079197;608,658844288049;610,980452075157;6,32299225479364;28,97;300
4,6;"A";732,80522557775;606,474942070106;512,222730934308;469,135295521002;5,60878249853849;12,01;300
5;"A";649,966098842763;545,405576986925;604,691250077967;690,775167661004;6,69298101775348;3,31;400
4,7;"A";703,68972516392;586,524753738517;666,655878799324;454,243644739788;6,63838884532452;86,59;400
3,9;"R";668,705690548242;631,1806890412;555,032332782756;650,384513334184;6,20732927210629;22,53;300
6,5;"A";689,568442805017;436,6040422942;572,959141574785;626,210518113286;5,28915625736117;38,73;350
4,4;"A";661,737770217705;609,492675238682;574,887313316752;379,155512234681;6,58156147450209;24,02;100
3,7;"R";729,692189474619;728,865951699457;584,84897402634;577,12496425047;5,46660190150142;79,47;0
2,7;"R";607,198829768265;649,151219328357;611,306373520048;618,423384773251;6,43459272645414;1,09;200
5,4;"A";764,977503531328;584,63110663415;606,711918744421;653,453647496877;5,64058797806501;6,55;250
4,3;"A";728,240842514151;612,725038806417;662,50491648046;542,670778086989;5,36578352786601;17,99;250
5,3;"A";701,017170766672;500,870379738652;643,648230999246;589,526358729841;6,33507988080382;39,34;150
5,7;"A";698,744205924193;488,952298160977;615,149346788523;695,715469535328;5,51399469822645;78,56;50
4;"A";733,471519671109;679,656628936099;545,383543204032;583,625658205225;5,26077538616955;53,34;250
4,4;"A";727,124438941972;661,645387364424;496,675389490441;587,458550401479;5,33481256850064;58,81;350
3,7;"R";622,563406169775;529,77221801015;600,435488928939;490,419776213415;5,95257133804262;66,8;400
4,8;"A";677,391716552936;576,391510770674;660,596705523297;536,111557135932;6,03085736446083;58,09;350
3,9;"R";624,005388835662;543,247193448139;541,897721974505;541,325531845578;5,89023338034749;14,9;0
5,5;"A";713,250725904664;520,896648148902;595,172214550415;659,210879443905;5,81794541031122;33,57;50
4,4;"A";684,09683186244;573,471047058836;544,762875970704;619,328489470654;5,8190471097827;26,93;300
3,5;"R";644,448284895464;640,922918280088;631,599163430301;534,879820355716;5,51624180488288;44,22;400
4,3;"A";715,29354965569;658,39843972171;614,222192844625;597,414983406599;6,79303188621998;66,17;250
4,2;"A";663,007908766773;515,472438573576;573,139911373719;654,374378190688;5,71872413530946;25,89;250
3,9;"R";633,291758144029;517,456377799191;699,150343082259;619,220980494795;5,98930889964104;97,7;50
3,7;"R";688,850434756811;691,498880962818;418,068212943167;592,864562504721;5,26714544296265;10,76;100
3,2;"R";591,106534179888;594,86703114786;614,017255009491;681,269301345026;5,95292892828584;19,88;250
3,4;"R";670,866532402577;659,40599396114;542,223677466379;619,784120619115;6,16124235913157;36,5;50
3,4;"R";664,93361282705;656,011845767573;633,081776678122;572,681837780414;5,57659341208637;8,97;0
4,8;"A";704,089656412337;592,887999445105;607,145015192466;679,154713235369;5,44727034047246;21,18;100
4;"A";647,884785433811;561,923699189603;610,287415243793;606,651277293598;6,12658197395504;12,09;350
5,9;"A";735,468446720517;518,820641515375;750,394421088327;646,825258623866;6,73910965025425;69,17;250
4,1;"A";644,314384909507;589,93369325535;606,932339150527;610,031350493115;6,13127671293914;22,42;150
3,8;"R";646,439835015609;576,247124234603;496,855975272799;513,808985637285;6,50533767342567;6,65;350
5,8;"A";718,573794699955;515,626726097408;630,422608706846;681,911145388696;6,61486944593489;65,29;0
3,8;"R";707,882237829343;659,754550963942;524,265148219545;588,75561320275;5,39798680990934;58,02;150
4,9;"A";709,480389375572;594,085890162479;619,037689157969;573,80756730801;6,3979631870985;33,05;300
5,2;"A";737,560917927527;577,70664974828;693,462468170989;614,85851051388;5,27157870829105;84,85;350
4,4;"A";664,242742408874;588,202606375504;649,285589875851;634,517043102517;6,11783054061234;91,88;350
5,6;"A";717,89663257444;469,79694587196;589,901352143766;618,632849062401;5,71643818840384;90,07;350
3,9;"R";640,338079824512;582,69971754822;564,775708442594;563,051126925426;6,75328632593155;13,47;200
4,6;"A";646,447296564086;560,586794343339;601,274913158059;677,284125788461;5,40895580276847;45,9;350
5,8;"A";762,143759780768;551,229228172027;698,09586631652;600,043453909589;6,61120177097619;89,39;250
5,2;"A";734,83888581245;626,8430765072;583,03115980921;595,970419300238;6,71305335313082;73,24;100
4,2;"A";631,347684372848;552,507204644244;597,362160174156;590,744088398544;6,68297690935433;95,48;50
5,9;"A";777,944672325237;546,753515665397;621,485146967888;639,02263233317;6,75286733657122;65,57;50
3,7;"R";675,747246188151;607,509990741868;687,691074202246;562,024079901505;6,62505107074976;92,73;150
4,8;"A";737,516212877715;547,830641879335;560,252522418056;552,154049583869;6,26145858801901;55,21;400
4,4;"A";657,775665119267;624,77918327756;524,23834457772;472,851019820351;6,09082676768303;79,51;200
4,6;"A";679,211153008709;607,70666486343;497,313365411486;586,872754963698;5,35239559523761;70,82;350
4;"A";706,018907508519;611,378183991664;664,702002766591;524,800633400914;5,32032102681696;46,04;300
4,4;"A";674,418231147175;600,01140065785;578,578294943505;761,110393153153;5,78982068821788;54,64;150
4,3;"A";683,354616262109;618,9638298264;594,334697500895;629,812890987726;5,80479621402919;50,57;300
6;"A";720,029473255816;469,048796847631;745,95485702895;645,472397209104;6,06023539416492;66,09;350
2,8;"R";632,976770641537;689,735312504658;639,855492109805;601,487046129847;6,43374135605991;45,45;0
4,7;"A";634,984641988268;529,419443026959;650,089033164526;637,313901717373;6,58924697190523;56,22;200
3,8;"R";693,579712217909;670,296438077428;493,371073736888;635,277024301901;6,73650737404823;70,08;200
4,2;"A";592,163799892853;447,312118232571;685,901509618565;600,042943565641;6,33283741995692;65,49;250
4,5;"A";713,980587618577;581,447006184468;637,745731214499;542,413665392446;5,88774062208831;44,49;200
3,9;"R";650,547308089708;567,887318087057;683,999754846565;527,446322849101;6,16352156437933;14,31;350
3,7;"R";653,756184532107;617,022257642484;615,475984056681;653,1153812755;6,10119986906648;94,03;150
5;"A";706,849261723129;576,469221280548;547,152859207437;542,738701860974;5,7443403352052;74,74;300
3,9;"R";706,875802788665;642,098665262374;544,62941044171;659,112571199085;5,97247951440513;82,08;100
4,6;"A";683,137814604193;622,785229376874;596,314631506079;597,99978354928;5,99339240342379;75,09;0
4,1;"A";683,520463998885;661,140472049495;590,539570108938;577,02715401303;5,21625251099467;47,42;400
4,7;"A";709,854851561137;664,351764005211;607,703704250152;692,134931862424;5,47113151140511;86,51;300
4,9;"A";709,301802602752;578,904308164327;417,129667019389;702,98333379341;6,4438010416925;78,43;300
4,9;"A";662,248441375251;459,742434327962;576,772394258116;607,560785930815;5,8567850343883;24,51;50
5,1;"A";746,337092384751;629,106762044647;660,965590688708;565,936955010484;5,53179034031928;50,82;150
3,9;"R";711,256275736532;640,997054181036;617,048756211724;540,692975796123;6,51404363960028;32,79;350
3,5;"R";653,564042079901;646,412636574093;513,095076013595;628,45229139576;5,92287655882537;73,38;100
4,8;"A";712,905912133562;602,263975849024;565,541244415078;617,487265821816;5,98057417459786;63,52;200
3,6;"R";637,244229400061;543,364838308993;583,785959531121;592,668354497295;6,17191021256149;39,85;0
5,3;"A";623,286433020935;428,645901353006;584,77693893269;554,56589276209;6,76921515278518;28,74;400
4,8;"A";678,1873919639;589,332282308796;468,467787204259;570,664809828876;5,78635103590786;58,2;0
5,7;"A";728,356388547152;547,262415916398;583,821308879428;606,755259889261;5,99374622963369;71,7;200
4,9;"A";700,072024188117;515,960067497352;603,05858686292;658,774251132905;6,45829170420766;41,33;50
4;"A";732,566929677464;647,319548202967;665,580077663723;679,10895878638;6,69642253816128;22,26;0
4,6;"A";676,220210698849;623,749553953075;691,363980084176;736,130477053422;6,13321022577584;33,13;150
4,1;"A";615,87207453195;516,032694168274;655,026713575876;524,58500715973;6,78169408552349;41,69;50
5,3;"A";675,876733183797;544,870942954596;617,698455785797;702,085451625102;5,35702674649656;9,96;300
5,6;"A";747,397559457419;582,772175823306;591,982019074344;586,919918478558;5,76813241392374;70,38;300
6,1;"A";724,793371851586;471,803786411808;484,680697283011;624,370807773151;5,24780229814351;91,52;300
5,4;"A";755,266097088367;591,62737533223;618,53355471989;624,911130952088;6,33390955477953;72,17;0
4,7;"A";681,749547063153;585,830151964921;567,831349245385;551,282723337892;6,2003143440932;96,16;400
4,9;"A";695,131455661074;522,596096214123;576,826479325719;659,853749098654;6,31463853418827;85,55;200
4,1;"A";656,472598955599;568,502852704575;720,923024131322;656,060932069645;6,56195921562612;78,57;400
4,4;"A";690,090191556673;677,053938843238;616,374814007502;518,490787087914;5,44865865409374;89,84;50
5,3;"A";672,01551314335;521,260066587619;518,475222718193;541,0158449788;5,44401243701577;45,99;50
3,2;"R";646,599977169198;616,741247056293;592,365892850829;537,21817441606;5,47476948909461;10,06;200
4,6;"A";683,699249122502;540,294092427783;637,546954308656;633,48539410408;5,59732477292418;52,94;250
4,4;"A";662,173697669787;534,90544821934;752,924217378125;616,614978416794;5,61498923152685;49,48;100
3,9;"R";665,963452624209;617,063304328675;612,795269744234;607,632943389509;5,85555565729737;32,7;200
4,4;"A";681,310886264673;566,128155492065;452,629274575321;589,924896289982;5,79156941361725;10,44;250
3,5;"R";612,290058306943;606,639270629572;504,303001442024;565,744272738398;5,7682785846293;32,15;100
4,8;"A";656,739648371306;564,069802374081;613,66457940241;619,249178855785;6,73218540325761;12,12;0
5,9;"A";694,913418574279;465,079765213116;533,668338427892;538,006801855571;5,9290107768029;94,76;150
5,1;"A";726,681393845784;555,568036480951;617,529317876706;618,289816863959;5,77062019333243;67,98;0
3;"R";619,924057074184;750,400477906536;582,009082701084;657,773613342071;5,34108107797802;14,7;350
4,9;"A";717,143940765063;603,109731077498;581,581697159411;446,77338527887;6,77019880786538;45,01;350
4;"A";698,549966614068;592,150639817058;634,759956730498;752,997166162335;6,50097709745169;37,21;300
5,4;"A";684,245576744481;460,354588955595;525,257068464418;598,719268959076;6,44242691881955;21,14;100
4,6;"A";634,257257466636;573,701262505348;664,428540149883;802,660438869827;5,48351335413754;90,3;0
4,7;"A";709,021727703871;614,894658081772;774,893568041815;603,974335592478;6,58254477456212;0,16;350
3,1;"R";616,250960646809;609,1503080111;642,054120463339;655,866845956618;6,56381378918886;20,43;200
4;"A";616,517653816271;521,746394701084;626,194015752552;646,863513622009;6,08503097295761;79,24;400
6,4;"A";739,277212638522;451,183116345626;653,807214921485;510,555372204772;6,43646868206561;16,36;300
3,8;"R";683,742184713662;624,764097454678;686,500835747341;576,825049110816;5,41096461191773;87,15;0
5,3;"A";710,623456978516;607,988534301902;546,970479237207;620,087250236565;6,63133804574609;33,64;350
4,3;"A";645,010456034243;576,124443270545;667,159917470829;653,54180285957;6,09229631274939;1,95;0
5,1;"A";723,887950391497;591,779117685544;618,489119292578;726,739639495657;5,48209234252572;96,03;300
4,5;"A";648,89173018735;543,59888684447;635,182422139087;702,577549289739;6,54602986089885;58,31;150
4,3;"A";675,422283877032;607,470876766696;538,187473719208;632,687156695834;6,64273922108114;66,73;0
5,8;"A";682,726720780691;433,940999250482;588,842812560024;683,732624044434;6,7068376712501;90,53;50
3,4;"R";713,437749309996;703,571488560917;618,377280728824;504,043727188224;6,79589491412044;86,97;200
4,7;"A";675,785075438264;519,034644028225;720,448358156389;606,512497806934;5,9887410286814;88,32;300
3,8;"R";649,282129342457;608,802232730738;561,277674383913;590,175024803991;5,2018028870225;48,41;150
4,2;"A";658,247775702807;528,689722463246;623,935058364933;517,946170887907;5,92729687094688;73,44;0
2,7;"R";552,262826861767;584,528568798374;519,400087991445;563,384515996302;5,91633998192847;24,3;100
5;"A";719,786822033063;621,261295852317;646,26347625056;502,339373901034;6,71270010620356;85,85;50
3,7;"R";658,984141756895;610,878778235253;501,624293593763;598,574980017419;5,90167244262993;12,97;400
4,6;"A";704,352026411356;606,487452911999;487,7488625526;665,267449554714;5,48344610407949;64,43;200
4,7;"A";752,637716484307;676,689409896206;600,774211755479;506,219390394685;6,25408854596317;35,34;150
3,8;"R";679,131862721059;595,602695979318;762,349719398398;595,592577094247;6,61744626313448;58,67;350
6,5;"A";763,729790982545;451,188377167156;607,782128091628;579,908762011221;5,92024344205856;3,4;350
3,5;"R";644,772125622991;654,681199797899;514,86629864239;618,137774144187;5,41955388635397;83,36;100
3,3;"R";642,793650548743;652,197067760913;577,864212073283;542,875150334973;6,22928644418716;84,57;400
3,6;"R";643,158842255402;612,553062060282;499,694681028527;607,522594665431;5,87375997751951;94,96;200
3,9;"R";685,216462611411;620,337412340043;619,065059167041;683,584621791464;6,29681229367852;70,42;250
5,4;"A";697,732142144902;568,894412889943;624,217851303276;552,581430987315;6,18023469261825;93,2;150
4,7;"A";711,09604578416;606,868080911321;528,946044000182;534,174346963957;5,99921173080802;79,01;200
6;"A";699,5723979269;453,789850622683;551,100394742662;498,613661300834;6,36863050200045;89,77;50
5,6;"A";721,092851700802;528,263272274279;545,082986211816;617,122206793817;6,25587666481733;34,18;0
3,4;"R";640,061907740681;700,704624733757;601,516345811285;588,476513329223;5,71059492751956;72,6;300
4,3;"A";678,309104234305;594,954735362958;671,266434580815;586,750088448056;6,68950507901609;44,97;200
3,9;"R";660,512401061324;616,756327032357;597,449238708107;689,880277885794;5,89544862210751;79,2;100
4;"A";668,731487052134;592,582352526749;723,741006872073;601,903688610856;6,36193054765463;12,55;100
4,2;"A";685,770027581949;643,135038180959;642,741608401722;611,418018840058;5,65148868821561;3,86;250
4,7;"A";743,56237575203;638,732284015952;672,661362407123;532,445833988865;5,96846691519022;85,22;250
3,7;"R";644,281742381295;619,673660375761;604,308528942113;664,735555983182;6,40819256491959;99,93;150
3,1;"R";635,382000909618;657,843060556522;608,809235640262;581,015909458903;5,48677886500955;63,99;250
4,9;"A";679,568791584707;594,224413411147;599,223893172555;618,426428567351;6,66261224932969;60,26;150
4,1;"A";696,589065749011;584,314198629921;593,200474844325;615,30997180634;6,14186051636934;23,69;150
4,5;"A";638,228128274112;539,392204182582;501,722442922533;583,746974659637;5,70560642741621;91,96;150
4,3;"A";634,525492037266;555,072950768909;531,907982857223;625,804656651223;6,73031023703516;40,84;400
3,6;"R";642,69840864064;581,960345418268;544,141004463289;621,830558563176;6,2679951146245;40,99;0
4,6;"A";710,634788057877;561,574964737694;578,455393273505;565,396802493221;6,65986152924597;94,07;150
3,3;"R";633,152044612459;586,662454966102;484,23119249875;601,800638772365;5,48936002068222;77,12;400
4,5;"A";690,262411081117;591,282309265725;536,794299656031;652,756886035219;6,2120730124414;42,22;100
4,1;"A";626,924491754301;584,920954053224;575,790428983101;676,0570751606;6,47167988605797;81,92;250
4,8;"A";687,019129647835;617,192572794777;666,250380748521;512,573546468976;5,75079062618315;56,82;0
4,4;"A";644,113097663159;581,002616082105;531,847741981181;656,997144314875;5,65489364266396;65,65;100
5,2;"A";733,019141748168;516,857584670029;587,015912338749;510,965336352384;6,76552977859974;43,64;250
4,3;"A";641,901673298603;589,349600473464;612,143823297755;638,988228212143;5,72708254046738;97,24;350
3,9;"R";648,520165483855;611,428720623076;683,419340324745;625,948068107919;5,72105953283608;62,5;0
4;"A";671,250739267777;616,222644581484;623,712286732947;604,784577560203;5,42136214189231;97,47;200
4,1;"A";664,17330661135;587,659091843132;678,083748556052;577,756838225727;5,55359167084098;58,23;150
4,7;"A";739,602677177358;605,502125830402;568,059639765768;533,841859049301;6,29529576562345;90,9;400
4,5;"A";711,593908936963;594,447970773685;651,990162427026;646,718325695918;6,30449126362801;96,69;300
5,5;"A";692,21153506105;542,016999693821;707,050188688727;655,316233508197;5,45279039815068;15,47;400
4;"A";677,404326139205;513,704892594742;613,415300485057;622,165646236126;6,61252984814346;49,05;50
4,3;"A";728,082502208166;661,70585648296;618,675359837706;609,977441702483;5,93804427497089;10,27;250
4,8;"A";654,428786823139;533,708142551643;765,996976966443;622,04062653203;6,33103496581316;74,55;50
4,8;"A";687,526867643801;620,136502093719;628,22087954382;569,205569115807;5,3297036729753;52,64;50
5,2;"A";684,674625452785;537,836109498255;534,167610290543;540,414999753397;6,15680298656225;88,42;250
4,9;"A";707,598707121445;566,759211334499;636,10606462155;617,25573354346;6,43676537536085;55,17;150
3,2;"R";635,803614773744;618,858409375794;788,672157774451;547,056557037085;5,30801834836602;9,27;100
4,6;"A";698,892615444042;588,395917175551;564,314176139208;496,898194816153;6,75457261130214;38,59;400
4,5;"A";682,370907059322;570,56781824854;543,769373377508;579,594424693974;5,49237285517156;76,8;300
4,6;"A";718,404072457542;646,097329896806;480,705977175862;653,93834370786;6,6353082139045;76,19;150
4;"A";642,260039333804;585,455518792009;673,472529573191;678,458675689431;5,98867712505162;93,53;300
4,3;"A";667,503413592443;548,336678374695;414,787639701046;618,182685387185;6,69855684377253;63,65;200
3,9;"R";674,578876513936;567,452216040088;675,713596062916;596,054580790926;5,23364807739854;0,42;300
5;"A";636,352742078707;464,489272414072;678,219866113001;532,271795869168;6,05422963872552;75,14;0
4,7;"A";651,012195229243;570,580648530924;606,610610550503;525,50614776593;6,1339205481112;10,23;0
5,6;"A";653,420338891543;456,321701680345;663,83423080934;663,799357766171;5,35210844650865;16,57;200
4,6;"A";671,569941507444;539,736431141472;707,613979190194;730,448565744824;6,53427525907755;83,66;350
4,4;"A";668,726991034865;621,117948510259;633,115896685537;602,933638206198;5,2124183177948;9,97;200
4,9;"A";686,366380782113;579,452522239227;655,26315120503;596,053332429336;6,34532229676843;16,92;400
4,6;"A";702,140889024789;539,940824020509;518,494186268973;628,282090025475;5,29833337329328;43,96;300
4,6;"A";708,563618422052;597,800434615857;471,285341045853;565,561327767467;5,95615523643792;28,81;150
6;"A";707,756058304944;458,876225394526;628,697244209076;515,256601843777;5,67957729324698;25,73;100
4,6;"A";707,214962320055;662,845180277847;625,272361447076;687,673599243394;5,59195431917906;74,72;200
4,2;"A";686,895710353198;638,597122670352;695,438992798956;606,010142709003;5,40508002601564;77,93;100
5,1;"A";658,292843794249;479,660814602849;605,95194205178;483,909695086856;6,32760902419686;32,42;400
5,1;"A";673,654481140483;544,398621694056;511,64576254544;560,797601064693;6,21222284510732;22,98;400
4,6;"A";671,392495094357;591,153635284531;729,108114593218;546,068914586808;5,92047084234655;89,15;150
4;"A";675,873859797036;596,007547182735;508,427750103058;547,842023576274;5,28580653108656;76,42;200
4,2;"A";725,158781810604;638,657232267968;413,057234240674;677,910139667685;5,90949901454151;57,96;400
3,6;"R";685,07168030495;626,466940055769;656,896694472625;510,398660272072;6,31249869689345;78,47;200
5,1;"A";746,106858003662;591,714064113046;545,003772930598;594,577437561651;6,37145355083048;19,86;200
4,9;"A";706,800459913315;559,286125973946;580,551530520975;419,965558626322;6,35333096943796;65,75;400
3,4;"R";619,85237497836;641,308734846601;616,447387940948;720,96886027569;5,27251157723367;40,53;400
5,2;"A";713,510665737143;555,670816724635;541,769973717749;735,422889227663;6,68535120524466;26,59;300
3,4;"R";663,404555922561;635,37256559583;687,291256069622;583,521239521433;5,63338675163686;41,62;100
5,1;"A";699,490396296122;563,400765604879;517,943266508329;584,924928279008;6,10290563777089;0,7;400
4,4;"A";691,024611719766;589,212736265217;573,030963489932;481,99344714232;6,78588637672365;24,03;400
4,5;"A";721,836935408584;598,538321935924;575,058771356866;680,627611253027;6,37165187746286;37,58;200
4,4;"A";618,862011875807;488,003118686368;746,129967767468;519,713057616282;6,60749322995543;24,32;150
4,5;"A";679,418960265394;587,943500439379;646,390431056413;573,297096196334;5,44315315261483;83,3;300
5,3;"A";729,497079803839;553,605540383181;640,003059219744;605,054963349692;5,44688921645284;69,6;50
5,2;"A";691,892007149824;565,271517449018;642,735640986291;555,285325829749;5,40636624284089;24,05;100
3,3;"R";674,459998263576;657,785663586454;602,203567922683;586,694517210834;5,8792131293565;61,6;150
4,7;"A";628,516136856153;429,11753892376;645,104043051854;665,435537649197;6,30713976174593;3,35;0
4,4;"A";707,71140186068;602,693762228462;689,87063294371;633,913290224492;5,7534102037549;64,08;100
3,6;"R";659,544779767468;585,756007885333;700,39493301464;534,955568014594;5,42730918191373;42,58;300
4,9;"A";685,524729833209;543,553249406736;606,98704340831;477,137543833922;6,14783662445843;21,53;250
4,2;"A";684,372157533664;558,316303619767;678,717635716536;525,904964167941;6,58269495926797;66,51;300
4,7;"A";690,033160014545;517,770446678543;655,904934964705;654,766400444855;5,80326505973935;41,1;50
4,3;"A";646,710176221869;572,34305573192;563,592620353085;681,584493690041;6,56384591534734;34,39;350
3,8;"R";657,262095370202;626,986680973906;617,797960553718;731,438216103757;5,35502725504339;42,89;250
5,3;"A";700,230772532872;569,752267731338;643,676374621027;613,772197309171;6,4919473413378;15,94;300
5,2;"A";653,046421191318;538,286467361532;554,166110481958;608,05824916893;6,47856936939061;78,23;0
4,6;"A";707,453300800586;643,143058219456;656,371541229795;556,912123005835;5,51245584078133;82,64;100
5,4;"A";711,768941774593;543,891896657508;638,073159528928;665,453807233271;6,0714901778847;97,77;300
4,6;"A";643,407439586207;547,664193251486;567,099518575841;672,900738680064;6,07524194158614;88,75;200
3,8;"R";692,393943046949;674,492597915741;630,789680238888;658,038397928447;6,32575801126659;56,99;50
5;"A";736,919789978343;580,915269114202;662,024298429253;552,705466388613;6,59402042627335;45,98;350
4,1;"A";690,905957599362;585,008199337903;592,90644245942;587,879641644701;5,9645554792136;34,33;200
5,3;"A";711,62648814023;546,330037372978;505,998486782987;702,519509348583;5,99985588975251;32,7;250
5,9;"A";655,999425552466;416,727574896204;639,020923647136;711,430133825566;6,26758336797357;69,54;100
3,4;"R";593,271770567259;612,966007571665;695,115871589667;608,351330229304;5,6293408639729;63,92;200
4,9;"A";684,5950003885;546,699235816853;468,096771533153;684,002304549663;6,39754798971117;49,04;50
5,6;"A";696,424055140123;555,662316756803;629,202831545593;603,976831349033;6,39176508300006;58,84;50
4,5;"A";654,331231284688;597,029091419414;632,817798727599;549,656956097529;6,62535191550851;51,98;250
4,8;"A";659,928238803571;567,709864452151;596,762404172226;698,611152585683;6,79114965051413;15,76;50
4,7;"A";649,586820158435;495,583249328212;575,938209199844;510,581303999459;6,21648849770427;39,6;150
4,4;"A";670,242306875044;566,360178016478;551,849639527233;609,060194908016;6,07444708831608;51,04;50
4,4;"A";722,909167363371;593,472793574203;663,081721545527;682,743175081369;5,86662429794669;73,74;150
3,6;"R";635,964736155206;635,843075996174;584,034424443632;680,455334092433;5,92405750118196;80,24;350
4,7;"A";703,489681363352;500,339334357371;599,339605290735;476,253991044865;5,75892663411796;18,43;50
4,2;"A";705,273711318574;662,119638144059;634,842670676891;644,836675493076;5,69624612033367;74,09;50
4,4;"A";649,604991913492;567,497981438238;573,308676485344;665,585776266148;6,52063562013209;6,58;0
4,1;"A";623,589964703279;561,094557481678;534,480308367854;597,47017367577;6,29526945948601;54,54;350
5;"A";742,897148438313;656,979327925437;609,443528833479;608,840035027575;6,04445116594434;20,81;50
4,5;"A";696,630835167491;566,161412129476;519,810007930305;612,504362233779;5,81042021475732;50,94;300
4,5;"A";664,417220901941;575,816428115484;603,407545975492;481,391085105624;6,70697365812957;51,73;50
4,4;"A";693,337955740723;536,303032338649;628,968403497736;478,159322519552;6,70090954601765;61,77;100
4,8;"A";694,070511498463;525,150942406416;638,721181696433;564,716508963918;6,7761989723891;41,94;150
4,1;"A";687,077764962947;682,823269841141;566,359952227676;569,66544191478;5,80966568402946;47,17;300
5;"A";732,002415095601;605,297991956219;504,046240889179;649,458644120348;6,40689539164305;38,66;250
3,3;"R";695,056359477016;656,000351392457;594,18740951782;719,496007767795;6,52864889092743;5,96;400
4,5;"A";695,863854430554;562,903483472434;417,403228564645;513,932040753468;5,99277554042637;49,03;200
4,4;"A";664,399363829957;557,257385404618;498,604643302435;611,558671667113;6,49328924044967;87,35;100
3,5;"R";580,686732913346;545,664690270334;705,862419525251;615,178714114554;6,19801953136921;97,16;0
3,6;"R";622,859355011353;660,355656587461;674,783026108244;601,913325059525;6,4201279297471;42,11;0
4,7;"A";691,029559142379;583,500389739182;635,370207835759;587,353180027343;6,40556520782411;11,13;50
5,5;"A";725,192103438972;567,891685069126;638,66914767461;573,141869974568;6,27009312175214;77,35;400
3,4;"R";693,632789966082;709,673719054111;679,338931195495;605,300536536516;5,61396268047392;53,84;400
4,3;"A";694,264151115859;616,17884369243;537,20093319106;571,09656031909;6,33578485921025;38,23;0
4,6;"A";702,680755116507;619,811739497796;455,138236481566;651,085207553688;6,38613522425294;51,28;350
4,2;"A";699,930440267393;610,890962919087;540,822981298319;609,277084629864;5,71338666453958;67,48;0
3,9;"R";654,023135691229;567,635049789193;644,615415702881;694,249516153688;6,26729811131954;30,55;400
3,8;"R";625,130534286226;605,196159934407;648,695261515545;547,869927478487;5,70044791959226;99,54;0
5,1;"A";754,091633095095;689,997900897496;540,155886937437;673,03082752733;6,34996956400573;4,09;350
4,7;"A";639,205170124314;475,529359109333;622,448291094758;618,137597890975;5,76959646418691;55,94;50
3,8;"R";643,36604612604;647,410009769989;546,498980106805;589,054562458673;5,44217927530408;94,37;400
3,9;"R";678,176953712244;646,160744136596;641,458578280802;667,446636468101;6,05470210239291;94,59;250
5,7;"A";732,417822095828;489,155789457117;496,476727780818;575,065402601143;5,75843970552087;26,3;300
5;"A";757,289075006442;639,617196305693;597,670147768743;596,183832451374;6,75876130238175;39,73;200
5,2;"A";735,568695707217;580,896079495285;625,206437086391;647,114748993946;5,85171506665647;99,42;200
5,3;"A";657,72800920797;514,960448917156;644,480594618047;630,560567457169;6,18725792169571;18,34;100
3,8;"R";715,055799060896;723,372301307636;529,485491166443;556,013158004731;6,46181036867201;34,39;0
5,6;"A";793,318687223622;616,742916317359;585,917883031932;539,916896484063;6,02371066398919;2,56;150
4,1;"A";670,414044431934;591,1855198377;719,663963223351;503,763731927009;6,29982384294271;28,71;0
5,2;"A";734,8350628369;641,156539550775;546,743652338002;619,866588529444;5,21763108745217;98,01;150
5,6;"A";733,921304602296;478,380846548968;560,575347480751;699,323571569948;6,35986431539059;43;100
4,2;"A";633,689014158026;618,40527877107;664,483720516063;594,136003552715;5,53102435655892;69,76;250
4,2;"A";663,384246977586;639,981719379894;545,176864119443;536,579331294383;6,24064360447228;44,3;200
4,8;"A";713,592330431481;581,340629987278;487,873131741455;506,635171155461;5,53416616618633;83,08;150
4,2;"A";645,207692366669;573,237305443807;469,329061843992;564,027453112548;6,21347070559859;83,46;0
3,1;"R";621,381573277245;658,317030660811;574,88078499885;561,013027039263;6,45253351181745;19,92;200
4,3;"A";652,559358344169;592,188383131088;598,514069917646;573,330898219712;6,30388062894344;41,38;150
4,3;"A";644,366079738625;581,790720831151;690,147531083492;633,373539135261;5,47845098972321;30,64;300
4,3;"A";625,96145637486;525,926075567462;463,676956828653;719,474509879374;6,68955692872405;84,47;200
3,2;"R";592,827997022449;680,82995633317;595,803468309363;606,272783887865;6,04735810048878;93,8;300
5;"A";693,317836408271;557,829632690586;574,690240715648;590,156768520783;6,7089192610234;11,14;300
